ID_Promocao;ID_Venda;Valor do desconto;Qtd_Vendida;Valor do retorno;Total_Venda;Custo unitário;Preço unitário;Data;Id_Canal;ID_Historico;Id_Produto
3;50544;147,6;36;0;13136,4;188,13;369;25/07/2011;4;308;419
1;50609;0;10;0;6890;316,85;689;16/07/2012;4;308;218
3;50622;68,9;12;689;8199,1;316,85;689;18/09/2011;1;160;234
1;50660;0;10;529;5290;243,27;529;22/08/2013;1;47;263
1;50663;0;10;0;1390;70,87;139;26/02/2013;1;145;621
1;50762;0;10;0;4290;197,28;429;26/10/2013;1;184;244
1;50771;0;10;0;3990;183,49;399;02/02/2012;1;178;287
1;50874;0;10;0;6890;316,85;689;07/11/2012;1;117;218
1;51054;0;10;399;3990;183,49;399;03/01/2012;3;200;248
1;51118;0;5;0;695;70,87;139;14/04/2012;1;164;621
1;51377;0;10;0;4290;197,28;429;23/06/2011;4;308;244
12;51712;68,9;12;0;8199,1;316,85;689;07/04/2012;1;21;234
18;51745;135,6;9;0;2915,4;155,89;339;07/05/2011;2;306;260
18;52039;279,6;9;699;6011,4;321,44;699;18/07/2011;1;221;217
1;52058;0;20;0;4598;117,21;229,9;16/06/2012;1;43;453
1;52090;0;10;0;4290;197,28;429;29/05/2011;1;52;257
3;52100;0;12;0;4788;183,49;399;30/04/2011;1;174;274
21;52140;52,9;12;0;6295,1;243,27;529;23/10/2011;1;45;276
12;52532;73,8;24;0;8782,2;188,13;369;10/09/2013;1;196;431
3;53160;16,5;6;0;973,5;75,88;165;10/06/2012;1;52;947
1;53196;0;30;0;11070;188,13;369;28/03/2012;1;18;436
12;53317;139,8;12;0;8248,2;321,44;699;11/07/2013;1;81;233
3;53559;28,9;12;0;3439,1;132,9;289;21/05/2012;3;200;1412
1;53561;0;20;0;4598;117,21;229,9;27/02/2011;1;152;458
1;53623;0;40;0;17160;197,28;429;20/02/2013;4;308;257
1;53904;0;5;0;695;70,87;139;01/01/2013;1;11;549
1;54028;0;20;0;4598;117,21;229,9;18/08/2011;1;228;453
3;54051;159,6;12;0;4628,4;183,49;399;24/02/2011;1;118;274
1;54075;0;5;0;1000;91,97;200;12/06/2012;4;309;1441
1;54107;0;10;699;6990;321,44;699;23/04/2011;1;134;209
1;54470;0;10;0;6890;316,85;689;24/07/2011;1;11;202
21;54527;206,7;12;0;8061,3;316,85;689;28/06/2012;1;164;202
1;54603;0;10;0;5290;243,27;529;30/12/2013;1;198;263
1;54687;0;10;0;5290;243,27;529;31/12/2012;1;174;263
1;54765;0;15;0;3448,5;117,21;229,9;09/05/2012;1;10;458
1;55042;0;20;0;7980;183,49;399;16/10/2011;3;200;261
1;55055;0;10;0;4290;197,28;429;15/05/2012;2;199;270
12;55057;158,7;12;0;6189,3;243,27;529;11/03/2013;2;199;263
12;55126;489,3;24;0;16286,7;321,44;699;13/07/2011;2;199;209
1;55499;0;20;0;7380;188,13;369;23/10/2012;1;131;419
1;55637;0;10;0;4290;197,28;429;30/12/2013;1;115;270
12;55677;42,9;12;0;5105,1;197,28;429;04/03/2011;1;14;257
21;55776;343,2;36;0;15100,8;197,28;429;11/05/2012;3;200;244
1;56044;0;5;0;825;75,88;165;04/01/2012;1;62;947
1;56440;0;10;0;4290;197,28;429;14/07/2012;1;119;283
12;56707;55,6;12;0;1612,4;70,87;139;06/07/2011;2;199;549
1;56839;0;10;0;3990;183,49;399;16/04/2011;1;143;261
3;56982;27,8;6;0;806,2;70,87;139;14/06/2012;1;147;632
3;57223;13,9;6;0;820,1;70,87;139;16/06/2011;1;108;573
3;57395;147,6;36;369;13136,4;188,13;369;06/05/2012;1;188;419
1;57524;0;20;0;2780;70,87;139;26/07/2013;1;58;561
27;57852;36,9;9;0;3284,1;188,13;369;19/06/2012;2;306;425
12;57857;73,8;24;0;8782,2;188,13;369;16/12/2013;1;38;419
9;57945;0;18;0;7722;197,28;429;10/07/2011;2;306;257
1;58019;0;10;0;1390;70,87;139;09/08/2012;1;115;561
1;58036;0;20;0;2780;70,87;139;24/08/2012;1;238;609
21;58105;0;12;429;5148;197,28;429;19/09/2013;1;152;257
5;58190;209,7;13;0;8877,3;321,44;699;08/08/2011;1;301;201
1;58249;0;20;0;8580;197,28;429;14/03/2013;1;166;257
12;58269;110,7;24;0;8745,3;188,13;369;19/10/2012;1;1;425
12;58280;0;24;0;5517,6;117,21;229,9;05/12/2012;1;34;458
1;58309;0;10;0;3990;183,49;399;17/08/2012;1;173;261
1;58381;0;10;429;4290;197,28;429;29/05/2011;3;200;270
1;58445;0;5;0;695;70,87;139;31/12/2012;1;5;621
1;58778;0;5;0;695;70,87;139;07/12/2012;1;61;585
1;58820;0;20;0;6780;155,89;339;16/12/2013;2;199;247
12;59045;147,6;48;0;17564,4;188,13;369;28/12/2012;2;199;425
1;59138;0;10;0;4290;197,28;429;17/08/2013;1;108;270
1;59503;0;30;0;11070;188,13;369;23/05/2012;1;97;431
3;59570;91,96;18;0;4046,24;117,21;229,9;01/05/2011;1;14;453
1;59693;0;10;0;2050;94,27;205;27/09/2013;1;5;1312
1;59834;0;10;0;6990;321,44;699;27/11/2011;3;200;233
12;59958;110,7;24;0;8745,3;188,13;369;14/08/2012;1;112;431
21;60349;139,8;12;0;8248,2;321,44;699;06/11/2011;3;200;225
1;60721;0;20;0;4598;117,21;229,9;05/10/2012;1;151;441
3;61201;0;6;0;834;70,87;139;02/03/2013;1;125;573
1;61477;0;20;0;2780;70,87;139;27/05/2011;4;309;597
12;61534;41,7;12;0;1626,3;70,87;139;29/02/2012;1;27;632
1;61670;0;5;0;695;70,87;139;02/05/2011;1;236;621
1;61783;0;5;0;695;70,87;139;06/08/2012;1;238;597
3;61792;13,9;6;0;820,1;70,87;139;27/02/2011;1;148;585
12;61820;139,8;12;0;8248,2;321,44;699;14/11/2011;3;200;225
12;61890;128,7;12;0;5019,3;197,28;429;13/12/2013;1;6;257
1;61984;0;10;0;6990;321,44;699;27/05/2013;2;199;225
1;62099;0;10;0;3690;188,13;369;17/09/2012;1;48;436
1;62301;0;10;699;6990;321,44;699;26/11/2011;1;45;225
1;62557;0;15;0;3448,5;117,21;229,9;30/11/2011;2;199;441
12;62884;429;48;0;20163;197,28;429;02/06/2011;2;199;257
1;62903;0;5;0;695;70,87;139;12/08/2013;1;13;597
1;62932;0;10;0;6890;316,85;689;13/02/2012;1;79;218
21;62937;91,96;24;229,9;5425,64;117,21;229,9;14/05/2013;1;8;453
1;63061;0;5;139;695;70,87;139;12/01/2012;1;132;597
1;63258;0;10;0;1390;70,87;139;22/12/2012;1;220;597
1;63395;0;12;0;4788;183,49;399;19/10/2012;1;270;287
3;63461;206,7;12;0;8061,3;316,85;689;08/11/2011;1;31;202
1;63498;0;20;0;2780;70,87;139;18/05/2012;3;200;549
1;63616;0;15;0;3448,5;117,21;229,9;25/01/2012;1;188;458
1;63693;0;10;0;6890;316,85;689;27/05/2011;4;308;234
3;63905;119,7;12;0;4668,3;183,49;399;12/02/2012;1;128;287
1;64168;0;30;0;11070;188,13;369;09/03/2011;1;19;419
1;64248;0;30;0;11070;188,13;369;19/02/2011;1;16;425
1;64270;0;10;0;1390;70,87;139;09/11/2011;1;126;585
3;64282;110,7;36;0;13173,3;188,13;369;06/06/2011;1;38;436
1;64307;0;20;369;7380;188,13;369;22/11/2011;1;143;425
3;64651;0;12;0;5148;197,28;429;11/10/2011;1;63;283
1;65045;0;10;429;4290;197,28;429;30/06/2011;1;113;257
1;65096;0;20;0;7380;188,13;369;12/08/2013;1;68;425
12;65179;27,8;12;0;1640,2;70,87;139;03/09/2012;1;113;561
3;65352;128,7;12;0;5019,3;197,28;429;14/12/2012;1;145;283
1;65377;0;5;0;695;70,87;139;01/09/2011;1;28;549
1;65548;0;10;0;4290;197,28;429;17/01/2013;1;76;270
3;65731;171,6;12;0;4976,4;197,28;429;23/07/2013;1;2;283
1;66057;0;20;0;7380;188,13;369;18/08/2013;1;98;419
1;66206;0;5;0;695;70,87;139;06/02/2012;1;26;609
1;66263;0;10;0;4290;197,28;429;04/01/2013;1;120;283
9;66397;41,7;12;0;1626,3;70,87;139;26/10/2012;4;309;573
1;66484;0;10;139;1390;70,87;139;11/11/2013;2;306;597
1;66553;0;5;0;695;70,87;139;20/09/2012;2;306;609
1;66681;0;10;0;5290;243,27;529;20/09/2012;1;239;276
1;66907;0;10;0;3990;183,49;399;19/11/2011;1;109;261
18;67005;42,9;18;429;7679,1;197,28;429;05/06/2013;2;306;257
3;67050;0;36;0;13284;188,13;369;06/04/2013;1;88;431
3;67074;39,9;12;0;4748,1;183,49;399;23/09/2012;1;127;248
1;67124;0;10;0;1650;75,88;165;27/07/2013;2;199;947
1;67426;0;60;0;22140;188,13;369;17/06/2012;1;196;419
1;67585;0;10;0;3390;155,89;339;01/09/2013;1;154;247
1;68160;0;30;0;12870;197,28;429;08/07/2012;3;200;283
1;68202;0;10;689;6890;316,85;689;19/11/2012;1;120;234
1;68670;0;20;0;7980;183,49;399;16/09/2013;2;199;261
1;68770;0;40;0;5560;70,87;139;21/01/2012;4;309;549
1;68800;0;10;399;3990;183,49;399;04/10/2011;1;119;261
12;68937;85,8;12;0;5062,2;197,28;429;11/10/2013;1;57;270
3;68968;0;6;0;834;70,87;139;27/03/2012;1;115;585
1;69130;0;15;0;3448,5;117,21;229,9;13/01/2011;1;141;441
1;69154;0;30;399;11970;183,49;399;14/03/2012;2;306;261
1;69212;0;20;0;4000;91,97;200;02/12/2011;1;269;1441
21;69219;128,7;12;0;5019,3;197,28;429;10/12/2013;1;196;270
12;69798;101,7;12;0;3966,3;155,89;339;26/09/2013;1;85;286
3;69818;0;18;0;4138,2;117,21;229,9;04/07/2012;4;308;441
1;69936;0;10;139;1390;70,87;139;11/05/2013;1;158;632
1;70070;0;10;0;1650;75,88;165;26/08/2013;1;113;947
1;70384;0;10;699;6990;321,44;699;05/06/2013;1;145;217
1;70390;0;5;0;695;70,87;139;04/11/2012;1;137;632
1;70442;0;5;0;695;70,87;139;23/08/2013;1;17;632
3;70549;114,95;36;0;8161,45;117,21;229,9;14/02/2011;2;199;441
3;70814;0;12;0;3468;132,9;289;21/12/2011;3;200;1412
21;70827;209,7;12;0;8178,3;321,44;699;24/10/2012;1;83;233
1;71053;0;10;0;3990;183,49;399;25/07/2013;1;198;248
9;71158;68,97;24;229,9;5448,63;117,21;229,9;15/02/2013;4;309;441
1;71215;0;10;0;6890;316,85;689;09/03/2013;2;199;202
1;71249;0;40;0;14760;188,13;369;30/07/2012;3;200;431
1;71337;0;20;0;2780;70,87;139;01/09/2011;1;113;585
1;71381;0;5;0;695;70,87;139;10/08/2012;1;144;597
3;71644;41,7;6;0;792,3;70,87;139;29/10/2011;1;36;597
1;71729;0;30;339;10170;155,89;339;21/01/2011;2;199;273
1;71794;0;15;417;2085;70,87;139;24/06/2013;2;306;549
27;71826;169,5;18;0;5932,5;155,89;339;02/04/2011;2;306;273
12;71988;105,8;12;0;6242,2;243,27;529;22/09/2011;1;40;276
1;72002;0;30;0;11070;188,13;369;03/02/2012;1;98;419
1;72210;0;5;0;695;70,87;139;12/04/2011;1;126;632
1;72343;0;12;0;1668;70,87;139;09/07/2013;1;269;621
12;72401;0;24;0;5517,6;117,21;229,9;14/08/2013;1;137;458
1;72518;0;10;689;6890;316,85;689;02/12/2011;1;145;218
1;72994;0;80;0;11120;70,87;139;14/09/2013;2;306;597
12;73090;91,96;24;0;5425,64;117,21;229,9;07/05/2012;1;97;458
1;73208;0;30;0;11070;188,13;369;28/05/2013;1;122;419
1;73393;0;20;0;3300;75,88;165;31/05/2011;2;199;947
21;73625;0;24;0;16776;321,44;699;20/07/2012;2;199;209
1;73645;0;10;689;6890;316,85;689;25/03/2012;2;199;202
1;73727;0;5;0;1000;91,97;200;17/02/2012;1;43;1441
12;74027;110,7;24;0;8745,3;188,13;369;24/03/2012;1;159;425
3;74068;91,96;18;0;4046,24;117,21;229,9;17/12/2012;1;85;441
1;74112;0;10;0;4290;197,28;429;24/04/2011;1;149;283
3;74338;73,8;36;369;13210,2;188,13;369;10/03/2013;1;51;436
12;74518;85,8;12;0;5062,2;197,28;429;19/02/2011;1;66;257
1;74939;0;10;0;1390;70,87;139;01/04/2011;1;4;585
1;74967;0;15;0;3448,5;117,21;229,9;05/11/2011;4;308;453
12;75273;0;12;0;4788;183,49;399;18/06/2011;1;23;274
23;75366;419,4;13;699;8667,6;321,44;699;14/06/2013;1;271;209
1;75566;0;10;0;6890;316,85;689;18/06/2013;1;97;234
12;75679;41,7;12;0;1626,3;70,87;139;26/09/2013;1;77;561
1;75802;0;30;0;11070;188,13;369;15/06/2012;1;215;419
3;76081;0;6;0;990;75,88;165;24/05/2012;1;166;947
1;76087;0;15;0;3448,5;117,21;229,9;25/05/2011;4;308;453
21;76126;42,9;12;0;5105,1;197,28;429;22/05/2011;1;123;244
21;76515;137,8;12;0;8130,2;316,85;689;08/10/2011;1;96;202
1;76559;0;30;0;11070;188,13;369;07/12/2012;1;131;431
21;76722;147,6;12;0;4280,4;188,13;369;15/07/2012;1;132;425
3;76751;0;6;139;834;70,87;139;10/04/2013;1;99;549
1;76752;0;10;0;1390;70,87;139;14/05/2011;1;79;549
3;76791;57,8;12;0;3410,2;132,9;289;10/09/2011;1;85;1412
1;76838;0;10;0;6890;316,85;689;11/11/2013;2;199;202
1;77068;0;12;529;6348;243,27;529;22/07/2012;1;272;250
12;77290;69,9;12;0;8318,1;321,44;699;10/02/2012;4;308;209
1;77541;0;20;529;10580;243,27;529;02/10/2011;2;199;263
1;77598;0;20;0;2780;70,87;139;16/02/2011;3;200;609
27;77798;101,7;9;0;2949,3;155,89;339;07/08/2013;4;309;260
21;78054;0;12;0;8268;316,85;689;17/04/2012;1;26;218
1;78066;0;10;339;3390;155,89;339;24/11/2011;1;29;247
12;78097;55,6;12;0;1612,4;70,87;139;18/06/2011;1;69;632
1;78199;0;15;0;3448,5;117,21;229,9;20/04/2013;1;176;453
1;78435;0;20;0;4598;117,21;229,9;18/08/2012;1;11;458
1;78508;0;10;429;4290;197,28;429;03/10/2011;1;193;244
12;78567;158,7;12;0;6189,3;243,27;529;06/11/2011;1;48;263
21;78811;39,9;12;0;4748,1;183,49;399;18/01/2013;1;144;287
12;78942;13,9;12;0;1654,1;70,87;139;23/08/2011;1;194;549
1;79056;0;5;0;695;70,87;139;18/03/2012;1;55;621
12;79065;55,6;12;0;1612,4;70,87;139;14/03/2012;1;91;561
21;79132;0;12;0;2460;94,27;205;07/10/2011;1;49;1313
1;79319;0;10;689;6890;316,85;689;17/05/2011;4;308;234
1;79357;0;10;0;5290;243,27;529;13/12/2012;1;119;276
1;79509;0;10;139;1390;70,87;139;15/12/2013;4;309;561
1;79536;0;30;0;11070;188,13;369;14/08/2012;1;181;431
1;79686;0;30;0;11070;188,13;369;12/05/2012;1;93;419
1;80049;0;10;0;4290;197,28;429;20/07/2013;1;32;257
1;80575;0;5;0;695;70,87;139;31/01/2011;1;29;632
1;80669;0;30;0;11070;188,13;369;11/06/2011;1;60;425
1;80675;0;5;0;695;70,87;139;24/01/2012;1;38;549
3;80809;206,7;12;0;8061,3;316,85;689;09/10/2013;1;20;202
23;80834;203,4;13;0;4203,6;155,89;339;27/04/2013;1;272;286
3;80914;42,9;12;0;5105,1;197,28;429;05/02/2012;1;129;257
9;80915;36,9;27;0;9926,1;188,13;369;26/06/2012;1;220;419
1;81095;0;30;0;20670;316,85;689;06/11/2013;3;200;202
5;81135;239,4;13;399;4947,6;183,49;399;20/03/2012;1;267;261
12;81628;135,6;12;0;3932,4;155,89;339;19/02/2013;1;98;260
12;81886;52,9;12;0;6295,1;243,27;529;31/01/2013;4;308;276
1;81986;0;5;0;825;75,88;165;06/02/2013;1;13;947
1;82001;0;10;429;4290;197,28;429;01/06/2011;1;87;257
1;82065;0;20;0;2780;70,87;139;22/11/2011;2;199;609
12;82121;206,7;12;0;8061,3;316,85;689;28/08/2012;1;177;218
1;82318;0;20;0;4000;91,97;200;19/04/2011;3;200;1441
12;82609;339;36;339;11865;155,89;339;23/10/2013;2;199;286
1;82653;0;10;0;6890;316,85;689;06/12/2013;1;50;202
12;83015;22,99;24;0;5494,61;117,21;229,9;20/01/2013;1;176;441
1;83413;0;10;0;4290;197,28;429;06/08/2011;1;185;270
3;83486;22,99;18;0;4115,21;117,21;229,9;17/12/2013;1;63;441
3;83488;209,7;12;0;8178,3;321,44;699;05/08/2013;2;199;225
3;83614;159,6;12;0;4628,4;183,49;399;26/09/2011;2;199;261
12;83769;27,8;12;0;1640,2;70,87;139;19/10/2012;1;181;597
1;84311;0;10;339;3390;155,89;339;29/03/2011;1;69;286
1;84339;0;10;0;1650;75,88;165;15/12/2011;2;199;947
1;84466;0;20;0;7980;183,49;399;18/01/2013;2;199;248
1;84496;0;12;0;6348;243,27;529;11/04/2011;1;267;289
1;84516;0;15;0;3448,5;117,21;229,9;08/10/2011;1;161;458
21;84540;101,7;24;0;8034,3;155,89;339;10/05/2013;2;199;273
1;84869;0;10;0;6890;316,85;689;13/05/2011;4;308;234
21;85049;55,6;24;0;3280,4;70,87;139;08/02/2012;1;118;597
3;85101;115,5;12;165;1864,5;75,88;165;23/03/2012;4;308;947
3;85134;119,7;12;399;4668,3;183,49;399;07/09/2012;1;53;248
3;85373;85,8;12;0;5062,2;197,28;429;13/10/2012;1;27;270
1;85397;0;10;0;4290;197,28;429;27/10/2011;4;309;257
5;85569;83,4;6;0;750,6;70,87;139;14/09/2012;1;267;585
1;85592;0;10;0;3990;183,49;399;26/12/2012;1;168;287
12;85709;69,9;12;0;8318,1;321,44;699;10/08/2011;1;69;233
1;85945;0;30;0;11070;188,13;369;29/11/2012;1;44;436
3;86103;91,96;18;0;4046,24;117,21;229,9;19/01/2012;1;128;453
21;86178;0;12;0;6348;243,27;529;01/11/2012;1;103;250
1;86282;0;10;0;3990;183,49;399;30/12/2012;4;309;261
21;86294;40;24;0;4760;91,97;200;16/07/2013;1;84;1441
1;87051;0;30;0;11070;188,13;369;20/07/2013;1;237;431
12;87117;68,9;12;0;8199,1;316,85;689;05/10/2012;1;122;202
1;87171;0;20;0;4598;117,21;229,9;23/04/2013;1;151;453
3;87249;68,9;12;0;8199,1;316,85;689;28/07/2011;1;160;218
3;87633;159,6;12;0;4628,4;183,49;399;23/01/2012;3;200;261
3;87742;119,7;12;0;4668,3;183,49;399;04/02/2012;1;168;287
3;87790;275,6;12;0;7992,4;316,85;689;30/01/2013;1;160;218
3;87902;171,6;12;0;4976,4;197,28;429;29/10/2011;1;4;257
3;88146;85,8;12;0;5062,2;197,28;429;18/11/2013;1;21;270
1;88258;0;10;0;3990;183,49;399;27/02/2012;1;37;261
3;88322;0;36;0;13284;188,13;369;19/05/2011;1;170;431
12;88391;13,9;12;0;1654,1;70,87;139;22/11/2012;1;135;609
12;88407;41,7;12;0;1626,3;70,87;139;22/01/2012;4;308;585
27;88713;52,9;9;0;4708,1;243,27;529;15/11/2013;2;306;289
1;89281;0;10;0;3690;188,13;369;11/11/2012;1;43;419
1;89296;0;10;0;3390;155,89;339;18/08/2011;2;199;247
12;89624;16,5;12;0;1963,5;75,88;165;10/03/2013;3;200;947
1;89629;0;5;0;695;70,87;139;16/08/2011;1;142;561
9;89712;147,6;81;369;29741,4;188,13;369;08/02/2011;2;306;431
21;89731;83,4;48;139;6588,6;70,87;139;22/07/2011;3;200;573
1;89741;0;10;0;1650;75,88;165;27/09/2012;3;200;947
1;89812;0;5;0;1000;91,97;200;20/08/2012;2;199;1441
3;89905;55,6;6;139;778,4;70,87;139;09/04/2012;4;308;573
1;89935;0;10;0;3390;155,89;339;28/04/2011;2;306;247
1;89948;0;20;0;2780;70,87;139;29/06/2011;1;134;561
21;90382;110,7;12;0;4317,3;188,13;369;10/03/2013;1;118;436
1;90743;0;10;0;4290;197,28;429;04/05/2013;4;308;270
1;90802;0;5;0;695;70,87;139;14/01/2013;1;150;549
9;90919;55,6;4;0;500,4;70,87;139;06/09/2013;2;306;632
1;91107;0;10;0;6990;321,44;699;02/03/2013;2;306;217
1;91779;0;10;0;3390;155,89;339;16/12/2013;3;200;247
14;91961;257,4;13;0;5319,6;197,28;429;11/09/2012;1;268;244
12;92016;275,6;12;689;7992,4;316,85;689;01/06/2013;1;127;202
1;92119;0;10;0;3990;183,49;399;27/10/2013;1;35;274
3;92131;91,96;18;229,9;4046,24;117,21;229,9;19/08/2013;1;85;458
3;92156;41,7;6;139;792,3;70,87;139;19/01/2011;1;33;573
27;92642;69,5;36;0;4934,5;70,87;139;09/09/2011;4;309;561
1;92678;0;10;0;6990;321,44;699;24/01/2012;1;235;233
1;93019;0;10;689;6890;316,85;689;15/06/2013;1;6;234
21;93060;27,8;24;0;3308,2;70,87;139;30/05/2011;3;200;561
12;93061;49,5;12;0;1930,5;75,88;165;13/05/2012;1;59;947
1;93105;0;5;0;695;70,87;139;29/01/2011;1;39;597
1;93123;0;5;0;695;70,87;139;04/10/2013;1;20;597
12;93247;36,9;24;369;8819,1;188,13;369;19/05/2011;2;199;419
12;93274;69,9;12;0;8318,1;321,44;699;22/09/2013;2;199;233
1;93631;0;20;0;2780;70,87;139;15/11/2013;2;306;597
3;93899;27,8;6;139;806,2;70,87;139;06/06/2013;1;188;621
21;93968;0;12;0;4788;183,49;399;24/01/2013;2;199;248
1;94018;0;20;0;4598;117,21;229,9;04/07/2013;1;69;441
5;94059;314,55;13;0;8772,45;321,44;699;20/02/2011;1;269;209
21;94792;66;24;0;3894;75,88;165;29/01/2011;1;36;947
1;94818;0;15;0;3448,5;117,21;229,9;24/04/2011;1;4;441
1;94954;0;10;0;6990;321,44;699;19/08/2012;1;236;209
21;94970;67,8;12;339;4000,2;155,89;339;01/10/2013;1;91;286
3;95125;91,96;18;0;4046,24;117,21;229,9;21/01/2013;1;195;458
3;95206;27,8;6;0;806,2;70,87;139;19/07/2011;3;200;609
27;95278;0;9;0;3321;188,13;369;05/06/2013;1;219;425
3;95306;257,4;24;0;10038,6;197,28;429;16/01/2013;2;199;257
1;95442;0;10;0;3990;183,49;399;16/07/2011;1;83;248
1;95504;0;15;0;3448,5;117,21;229,9;23/07/2011;3;200;458
1;95798;0;10;0;3990;183,49;399;13/11/2013;1;157;287
12;95825;0;12;0;1668;70,87;139;24/06/2013;1;197;561
1;96002;0;10;0;6990;321,44;699;07/11/2013;1;64;217
1;96215;0;10;0;2000;91,97;200;25/04/2012;1;159;1441
1;96367;0;10;0;5290;243,27;529;23/08/2013;2;199;276
1;96724;0;10;0;3990;183,49;399;17/05/2013;2;306;274
1;96994;0;10;0;1390;70,87;139;07/06/2011;1;79;609
1;97037;0;10;0;3990;183,49;399;28/06/2011;1;78;261
1;97155;0;20;0;4598;117,21;229,9;14/06/2012;1;227;458
1;97223;0;10;0;6890;316,85;689;17/08/2011;1;123;218
3;97231;91,96;18;0;4046,24;117,21;229,9;04/09/2013;4;308;453
12;97682;119,7;12;0;4668,3;183,49;399;27/07/2013;1;80;274
21;97983;68,97;24;0;5448,63;117,21;229,9;14/01/2012;1;34;458
3;98471;13,9;6;0;820,1;70,87;139;23/04/2011;2;199;585
3;98613;57,8;12;0;3410,2;132,9;289;30/11/2012;1;109;1412
12;98814;119,7;12;0;4668,3;183,49;399;11/04/2011;4;308;287
1;98924;0;5;0;695;70,87;139;15/02/2012;1;182;609
21;99115;0;12;699;8388;321,44;699;30/12/2013;3;200;233
1;99176;0;5;0;695;70,87;139;09/06/2013;1;50;585
3;99443;119,7;12;0;4668,3;183,49;399;04/01/2012;2;199;248
21;99536;73,8;12;0;4354,2;188,13;369;31/12/2011;1;98;419
1;99564;0;10;0;1390;70,87;139;25/01/2013;1;163;561
12;99775;119,7;12;0;4668,3;183,49;399;29/05/2011;1;29;287
1;100120;0;10;0;6890;316,85;689;18/09/2013;1;87;234
27;100298;211,6;9;0;4549,4;243,27;529;29/05/2012;2;306;276
1;100529;0;20;0;8580;197,28;429;16/01/2011;2;199;244
1;100590;0;10;0;3990;183,49;399;08/09/2011;2;306;287
21;100609;0;24;0;3336;70,87;139;31/08/2011;1;89;597
27;100690;22,99;18;0;4115,21;117,21;229,9;30/10/2013;4;309;458
1;100771;0;10;0;1390;70,87;139;11/04/2012;2;306;609
3;100840;0;12;0;8268;316,85;689;19/03/2013;1;17;234
1;100932;0;10;0;3690;188,13;369;10/07/2012;1;188;419
21;100933;135,6;12;0;3932,4;155,89;339;14/10/2011;2;199;247
1;101119;0;10;0;6890;316,85;689;16/04/2011;2;306;234
1;101144;0;10;0;4290;197,28;429;25/09/2011;1;267;257
3;101194;0;12;699;8388;321,44;699;23/11/2011;1;113;225
1;101445;0;20;0;4598;117,21;229,9;19/09/2012;4;308;458
1;101448;0;10;0;4290;197,28;429;28/02/2012;1;170;257
1;101492;0;10;139;1390;70,87;139;25/05/2012;1;69;609
3;101525;16,5;6;0;973,5;75,88;165;02/07/2013;1;94;947
1;101587;0;20;0;10580;243,27;529;04/02/2012;2;306;289
3;101681;206,7;12;0;8061,3;316,85;689;25/01/2013;1;190;218
12;101738;69,9;12;0;8318,1;321,44;699;12/03/2013;4;308;201
1;101856;0;5;0;695;70,87;139;21/12/2012;1;44;585
1;101998;0;10;0;1390;70,87;139;13/02/2012;2;199;561
12;102010;41,7;12;0;1626,3;70,87;139;26/05/2013;1;10;609
3;102259;319,2;24;0;9256,8;183,49;399;30/10/2013;1;177;274
12;102292;279,6;12;0;8108,4;321,44;699;08/11/2011;2;199;201
12;102368;55,6;12;0;1612,4;70,87;139;18/07/2011;2;199;621
1;102445;0;15;0;3448,5;117,21;229,9;21/05/2012;1;109;453
9;102520;55,6;4;0;500,4;70,87;139;26/11/2011;1;219;609
3;102626;42,9;12;0;5105,1;197,28;429;18/06/2013;2;199;283
1;102752;0;10;0;3990;183,49;399;28/01/2012;1;121;248
1;102911;0;5;0;695;70,87;139;03/12/2012;3;200;621
1;103087;0;30;0;11070;188,13;369;01/08/2011;1;173;419
1;103125;0;20;0;4000;91,97;200;18/09/2012;3;200;1441
9;103133;97,3;8;139;1014,7;70,87;139;04/02/2013;4;309;621
1;103147;0;10;0;3990;183,49;399;10/06/2011;1;219;274
21;103198;0;12;0;4068;155,89;339;31/08/2013;1;59;247
3;103419;41,7;6;0;792,3;70,87;139;01/06/2012;1;170;632
1;103524;0;5;0;695;70,87;139;19/12/2013;2;306;632
1;103721;0;30;858;12870;197,28;429;10/06/2013;2;199;257
1;103923;0;5;0;695;70,87;139;30/07/2013;1;98;585
3;104111;73,8;36;369;13210,2;188,13;369;13/08/2012;1;159;419
1;104213;0;10;0;3990;183,49;399;26/04/2012;1;66;248
3;104295;27,8;6;139;806,2;70,87;139;03/12/2011;2;199;621
1;104386;0;40;0;5560;70,87;139;16/03/2012;2;306;609
1;104411;0;15;0;3448,5;117,21;229,9;24/12/2013;1;51;453
1;104488;0;10;0;5290;243,27;529;04/09/2011;1;127;289
1;104494;0;10;0;1390;70,87;139;24/10/2013;1;151;561
1;104661;0;10;529;5290;243,27;529;20/09/2013;2;199;289
1;104912;0;10;0;6890;316,85;689;25/01/2012;1;26;202
21;104925;0;12;0;4788;183,49;399;23/09/2011;4;308;248
1;104970;0;10;0;5290;243,27;529;24/08/2012;1;30;276
1;104992;0;10;0;4290;197,28;429;15/07/2011;1;57;270
3;105067;41,7;6;0;792,3;70,87;139;30/11/2013;1;69;632
3;105151;128,7;12;0;5019,3;197,28;429;17/08/2013;1;161;283
3;105165;41,7;6;139;792,3;70,87;139;01/06/2012;1;41;632
1;105340;0;10;0;6890;316,85;689;19/08/2012;1;148;202
1;105361;0;10;0;3990;183,49;399;07/12/2013;1;89;248
27;105572;123;27;0;5412;94,27;205;22/12/2013;4;309;1315
1;105657;0;5;0;695;70,87;139;07/12/2011;1;192;621
